Element: Au Max_Size: 1000
------------------------------
Icosahedron
13	2	1.1032754037994479
55	3	1.10000378179465
147	4	1.0987059970336048
309	5	1.1059920963404124
561	6	1.1155531121312787
923	7	1.1269907548064788
Octahedron
6	2	0	1.1190094015786765
13	3	1	1.1638224621856568
19	3	0	1.0979832400015597
38	4	1	1.0521405814430245
44	4	0	1.0671438172593755
55	5	2	1.138189866616926
79	5	1	1.0325428000659425
85	5	0	1.054843701958186
116	6	2	1.052485091735056
140	6	1	1.0270074284857016
146	6	0	1.0476962360309683
147	7	3	1.1219838090199414
201	7	2	1.029255582334346
225	7	1	1.0257371723398816
231	7	0	1.0436029688201334
260	8	3	1.057200064495109
309	9	4	1.1148330197406988
314	8	2	1.0212213249548714
338	8	1	1.025993619632122
344	8	0	1.0412199350502054
405	9	3	1.0329243668425263
459	9	2	1.0187947176133425
483	9	1	1.0267388713457912
489	9	0	1.0397804767336107
490	10	4	1.0616618424124298
561	11	5	1.1105816893339868
586	10	3	1.022337724610566
640	10	2	1.0187179221665683
664	10	1	1.0277888719789343
670	10	0	1.038919349769563
711	11	4	1.0375673369171337
807	11	3	1.01790677734926
826	12	5	1.0654516835966912
861	11	2	1.0195575804728463
885	11	1	1.0288946740343967
891	11	0	1.038495401644646
923	13	6	1.1079865393275243
976	12	4	1.0256542415652223
Decahedron
7	2	1	0	1.1017937744741588
13	2	2	0	1.1501771612388265
19	2	3	0	1.2088433973490311
23	3	1	0	1.0991995948493911
25	2	4	0	1.2704457006767143
31	2	5	0	1.3291123029004208
39	3	2	0	1.0979830050918165
49	2	1	1	1.0469823740727218
54	4	1	0	1.08849524525555
55	3	3	0	1.1296049882220227
71	3	4	0	1.1661887520089607
75	2	2	1	1.0319573159905493
85	4	2	0	1.076821815165655
87	3	5	0	1.2049142733173783
100	3	1	1	1.0534128583165674
101	2	3	1	1.0416770307305139
103	3	6	0	1.2432615429056917
105	5	1	0	1.088608871263065
116	4	3	0	1.0908967227610682
127	2	4	1	1.0605157146566662
146	3	2	1	1.0303203294892058
147	4	4	0	1.1140979959449087
153	2	5	1	1.0834524470461817
156	2	1	2	1.0370453762226075
156	5	2	0	1.0703476909276337
176	4	1	1	1.0620065432387769
178	4	5	0	1.1406902765650813
181	6	1	0	1.0903794185940638
192	3	3	1	1.0301186256260517
207	5	3	0	1.0742989944081873
209	4	6	0	1.1685437607098763
212	2	2	2	1.022810460421974
238	3	4	1	1.0404010284412049
240	4	7	0	1.1966540041432707
247	4	2	1	1.0360143580620236
257	6	2	0	1.0692388973011862
258	5	4	0	1.088354966406774
262	3	1	2	1.042942991226805
268	2	3	2	1.02467791964494
282	5	1	1	1.070098271605296
284	3	5	1	1.0554729838044927
287	7	1	0	1.092919165055408
309	5	5	0	1.1069784332433337
318	4	3	1	1.0297841036321091
324	2	4	2	1.0337818972195627
330	3	6	1	1.0730542403199155
333	6	3	0	1.0668426362976138
348	3	2	2	1.0226277438650824
358	2	1	3	1.0334378266783695
360	5	6	0	1.1277378513982048
380	2	5	2	1.0468060547105686
383	5	2	1	1.043254208992687
389	4	4	1	1.0341483142949137
393	7	2	0	1.0706031333850496
403	4	1	2	1.0521237254180895
409	6	4	0	1.0745475485980456
411	5	7	0	1.1496035978065051
423	6	1	1	1.077075334712197
428	8	1	0	1.095911623074634
434	3	3	2	1.0174940145425804
454	2	2	3	1.0233268355639997
460	4	5	1	1.0439022684289108
462	5	8	0	1.171541598458348
484	5	3	1	1.0329704267131559
485	6	5	0	1.0875814949361657
499	7	3	0	1.0639323276004626
520	3	4	2	1.0202899991963499
524	4	2	2	1.0284304988216728
531	4	6	1	1.0566686062943897
539	3	1	3	1.0389246298086923
550	2	3	3	1.0233332663163341
559	6	2	1	1.0501969140278593
561	6	6	0	1.1031598197987411
569	8	2	0	1.0732080357410578
584	5	1	2	1.0602254029875275
585	5	4	1	1.0331895614490731
602	4	7	1	1.070971306281276
604	7	1	1	1.0829999758806594
605	7	4	0	1.067173674877622
606	3	5	2	1.0276807186956818
609	9	1	0	1.0983813564486675
637	6	7	0	1.1201040960474435
645	4	3	2	1.0189559203516485
646	2	4	3	1.0289286029460312
675	3	2	3	1.0231587534076885
685	2	1	4	1.0324257936810468
686	5	5	1	1.0389107847777663
692	3	6	2	1.0379064353088319
695	6	3	1	1.037450160627607
710	8	3	0	1.06373217056758
711	7	5	0	1.0756558386812582
713	6	8	0	1.1379992874619629
742	2	5	3	1.0382773122014457
745	5	2	2	1.0359104458171997
765	4	1	3	1.0459262974262
766	4	4	2	1.017619332880048
780	7	2	1	1.0568265120816698
787	5	6	1	1.0483684202158836
789	6	9	0	1.1562513968828787
790	9	2	0	1.075981698131587
810	6	1	2	1.0681693221913584
811	3	3	3	1.0176348896348169
817	7	6	0	1.0873482530001908
830	8	1	1	1.0882114367166842
831	2	2	4	1.025036711659919
831	6	4	1	1.0345420345068994
835	10	1	0	1.100974844085326
851	8	4	0	1.0633601935272028
887	4	5	2	1.0218086688043606
888	5	7	1	1.0591390340453437
906	5	3	2	1.0234674458652033
923	7	7	0	1.1008672965324509
946	4	2	3	1.0279883528036986
947	3	4	3	1.0186446135746094
956	7	3	1	1.042391144816699
961	3	1	4	1.0367299241902836
967	6	5	1	1.0372599369795688
971	9	3	0	1.0646114378369351
977	2	3	4	1.0245090342094587
989	5	8	1	1.0713361628703526
992	8	5	0	1.0685709541868083
